ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,PAST_ACCIDENTS,OUTCOME
671968,40-64,female,20-29y,high school,middle class,1.0,before 2015,0.0,1.0,14000.0,sedan,1,No claim
840643,40-64,female,20-29y,university,upper class,0.0,after 2015,0.0,1.0,12000.0,sedan,1,No claim
625580,40-64,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,3,No claim
965608,40-64,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,,sedan,3,No claim
732405,40-64,female,20-29y,high school,middle class,1.0,before 2015,1.0,1.0,11000.0,sedan,1,No claim
237392,26-39,female,10-19y,high school,middle class,1.0,after 2015,0.0,1.0,,sedan,2,No claim
848840,40-64,female,20-29y,university,upper class,1.0,after 2015,0.0,0.0,15000.0,sedan,1,No claim
555632,26-39,male,10-19y,high school,working class,0.0,before 2015,0.0,0.0,12000.0,sedan,0,Claim
338062,65+,male,30y+,university,upper class,1.0,after 2015,,1.0,10000.0,sedan,6,No claim
258366,16-25,male,0-9y,high school,middle class,1.0,before 2015,1.0,0.0,13000.0,sedan,0,Claim
15598,40-64,male,10-19y,university,upper class,1.0,after 2015,0.0,1.0,10000.0,sedan,0,No claim
557897,40-64,female,0-9y,high school,middle class,1.0,before 2015,1.0,1.0,11000.0,sedan,0,Claim
253559,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,16000.0,sedan,0,No claim
577935,16-25,female,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,9000.0,sedan,0,Claim
416198,65+,female,30y+,high school,upper class,0.0,before 2015,1.0,1.0,,sedan,2,No claim
454271,26-39,female,10-19y,university,middle class,1.0,before 2015,0.0,1.0,8000.0,,4,No claim
582301,40-64,female,20-29y,high school,upper class,1.0,before 2015,1.0,1.0,14000.0,sedan,3,No claim
136835,16-25,male,0-9y,university,poverty,0.0,before 2015,0.0,0.0,12000.0,sedan,0,Claim
32523,65+,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,0,No claim
179889,26-39,female,10-19y,none,working class,0.0,before 2015,,1.0,12000.0,sedan,0,Claim
259022,16-25,female,0-9y,high school,poverty,0.0,before 2015,1.0,1.0,12000.0,sedan,0,Claim
583013,26-39,male,10-19y,high school,working class,0.0,after 2015,0.0,1.0,13000.0,sedan,0,No claim
338977,40-64,female,20-29y,university,upper class,1.0,before 2015,,1.0,11000.0,sports car,5,No claim
444930,26-39,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,0,No claim
555255,26-39,male,0-9y,high school,upper class,1.0,after 2015,1.0,1.0,5000.0,sedan,0,No claim
820436,40-64,male,20-29y,university,upper class,1.0,after 2015,0.0,0.0,16000.0,sedan,2,No claim
419320,40-64,male,20-29y,high school,middle class,1.0,before 2015,0.0,0.0,,sedan,2,No claim
944774,40-64,male,10-19y,high school,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,4,No claim
954538,40-64,female,0-9y,high school,middle class,1.0,after 2015,0.0,1.0,11000.0,sedan,0,Claim
524702,65+,female,10-19y,high school,middle class,1.0,before 2015,1.0,1.0,14000.0,sedan,1,No claim
444088,65+,male,30y+,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,10,No claim
209583,40-64,female,0-9y,high school,upper class,1.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
106530,16-25,male,0-9y,high school,middle class,0.0,after 2015,1.0,1.0,8000.0,sedan,0,Claim
599629,16-25,female,0-9y,high school,middle class,1.0,after 2015,0.0,0.0,12000.0,sedan,0,No claim
855590,40-64,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,12000.0,sports car,0,Claim
468707,40-64,female,20-29y,none,upper class,1.0,after 2015,0.0,1.0,10000.0,sedan,1,No claim
704112,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,12000.0,sedan,0,Claim
412334,16-25,male,0-9y,university,working class,1.0,before 2015,0.0,1.0,16000.0,sedan,0,Claim
186979,65+,female,20-29y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sports car,4,No claim
791917,40-64,female,20-29y,high school,upper class,1.0,after 2015,1.0,0.0,,sedan,0,No claim
770862,65+,female,0-9y,university,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,No claim
295959,26-39,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,7000.0,sedan,2,No claim
518520,26-39,male,10-19y,high school,poverty,1.0,before 2015,0.0,0.0,12000.0,sedan,1,No claim
216658,16-25,male,0-9y,high school,working class,1.0,after 2015,1.0,0.0,10000.0,sedan,0,No claim
818830,26-39,male,10-19y,high school,working class,0.0,before 2015,0.0,0.0,18000.0,sedan,0,Claim
330386,40-64,male,20-29y,high school,upper class,1.0,before 2015,0.0,1.0,9000.0,sedan,0,No claim
164608,40-64,male,20-29y,none,working class,0.0,before 2015,0.0,1.0,12000.0,sedan,6,No claim
878291,26-39,male,10-19y,high school,upper class,1.0,before 2015,0.0,1.0,11000.0,sedan,0,No claim
197052,16-25,female,0-9y,high school,poverty,1.0,before 2015,0.0,0.0,17000.0,sedan,0,No claim
201088,65+,female,0-9y,high school,middle class,1.0,after 2015,1.0,1.0,11000.0,sedan,0,No claim
931947,16-25,female,0-9y,none,poverty,0.0,after 2015,0.0,1.0,10000.0,sedan,0,Claim
529478,40-64,male,20-29y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,1,No claim
818927,16-25,female,0-9y,high school,working class,1.0,before 2015,0.0,0.0,,sedan,0,Claim
294928,65+,female,0-9y,university,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,0,Claim
301662,26-39,female,0-9y,high school,working class,1.0,before 2015,0.0,0.0,12000.0,sedan,0,No claim
90787,65+,female,10-19y,high school,upper class,0.0,before 2015,1.0,1.0,12000.0,sedan,0,No claim
272901,65+,male,0-9y,high school,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,0,No claim
690998,26-39,female,10-19y,university,middle class,1.0,before 2015,0.0,0.0,14000.0,sedan,1,No claim
135709,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sedan,5,No claim
165506,65+,male,30y+,university,upper class,0.0,before 2015,1.0,1.0,9000.0,,3,No claim
869971,16-25,male,0-9y,none,poverty,0.0,before 2015,,1.0,12000.0,,0,Claim
952019,40-64,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,10000.0,sports car,3,No claim
651971,65+,female,0-9y,high school,upper class,1.0,after 2015,0.0,1.0,9000.0,sedan,0,No claim
249828,16-25,male,0-9y,high school,poverty,1.0,before 2015,,0.0,16000.0,sedan,0,Claim
496656,26-39,male,10-19y,none,working class,0.0,before 2015,0.0,1.0,7000.0,sedan,2,No claim
133123,26-39,female,0-9y,university,upper class,0.0,after 2015,1.0,1.0,8000.0,sedan,0,No claim
557185,65+,female,30y+,university,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,2,No claim
954430,65+,female,30y+,university,upper class,0.0,before 2015,0.0,0.0,12000.0,sedan,0,No claim
520901,26-39,female,0-9y,university,upper class,1.0,after 2015,0.0,0.0,16000.0,,0,No claim
684095,40-64,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,No claim
779129,26-39,male,10-19y,university,upper class,1.0,after 2015,0.0,0.0,18000.0,sedan,1,No claim
459680,26-39,female,0-9y,high school,middle class,1.0,before 2015,1.0,1.0,9000.0,sedan,0,Claim
88046,16-25,male,0-9y,high school,poverty,1.0,before 2015,0.0,0.0,15000.0,sedan,0,Claim
701574,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,11000.0,sedan,2,No claim
656025,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,1.0,13000.0,sedan,0,Claim
125011,16-25,male,0-9y,high school,poverty,1.0,before 2015,0.0,0.0,16000.0,sedan,0,Claim
364434,40-64,male,20-29y,university,middle class,1.0,after 2015,0.0,0.0,12000.0,sedan,1,No claim
400285,40-64,female,10-19y,university,upper class,1.0,after 2015,0.0,0.0,17000.0,sedan,0,No claim
420096,65+,female,30y+,none,upper class,1.0,after 2015,,1.0,7000.0,sedan,3,No claim
237845,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,2,Claim
545432,16-25,female,0-9y,high school,working class,1.0,before 2015,,0.0,16000.0,sedan,0,No claim
692670,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,,sports car,0,Claim
282905,26-39,female,10-19y,high school,poverty,0.0,before 2015,0.0,1.0,,sedan,0,No claim
794081,16-25,female,0-9y,high school,middle class,1.0,before 2015,0.0,0.0,11000.0,sedan,0,No claim
527884,65+,female,30y+,high school,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
944103,40-64,male,20-29y,university,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,3,No claim
47618,40-64,male,20-29y,university,middle class,1.0,after 2015,0.0,1.0,14000.0,sedan,2,No claim
345279,40-64,male,20-29y,none,working class,1.0,before 2015,1.0,1.0,9000.0,sedan,2,No claim
160230,26-39,male,10-19y,none,working class,0.0,after 2015,0.0,0.0,14000.0,sedan,1,No claim
903464,40-64,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,12000.0,,1,No claim
750236,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,0.0,8000.0,sedan,1,No claim
902635,65+,male,30y+,university,working class,0.0,before 2015,,1.0,10000.0,,4,No claim
676862,26-39,male,10-19y,university,middle class,0.0,after 2015,1.0,1.0,14000.0,sedan,2,No claim
625190,65+,male,20-29y,high school,upper class,1.0,after 2015,0.0,1.0,13000.0,sedan,3,No claim
833066,26-39,male,10-19y,high school,working class,1.0,before 2015,0.0,0.0,,sedan,1,No claim
658726,26-39,male,10-19y,high school,working class,1.0,after 2015,0.0,1.0,12000.0,sedan,1,No claim
157737,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,,3,No claim
715175,26-39,male,10-19y,university,middle class,0.0,before 2015,1.0,0.0,12000.0,sports car,1,Claim
226374,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sports car,0,No claim
747737,16-25,female,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,10000.0,sports car,0,No claim
202664,16-25,male,0-9y,none,poverty,0.0,before 2015,1.0,1.0,6000.0,sedan,0,Claim
892385,26-39,female,10-19y,none,working class,0.0,after 2015,0.0,1.0,15000.0,sedan,0,No claim
352133,65+,male,30y+,university,upper class,0.0,after 2015,1.0,1.0,10000.0,sedan,9,No claim
425088,16-25,male,0-9y,university,working class,1.0,after 2015,0.0,1.0,11000.0,sedan,0,No claim
18141,40-64,female,20-29y,high school,working class,1.0,before 2015,1.0,0.0,10000.0,sports car,0,No claim
493806,26-39,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,15000.0,sedan,1,No claim
439942,65+,female,30y+,university,upper class,1.0,after 2015,1.0,1.0,,sedan,1,No claim
56179,40-64,female,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,0,No claim
245814,65+,female,30y+,high school,upper class,1.0,after 2015,1.0,1.0,15000.0,sedan,1,No claim
75025,26-39,male,10-19y,university,middle class,1.0,before 2015,1.0,1.0,5000.0,sedan,0,No claim
780041,40-64,female,20-29y,none,poverty,1.0,before 2015,0.0,1.0,,sedan,2,Claim
464079,65+,female,0-9y,university,upper class,0.0,after 2015,1.0,1.0,11000.0,sedan,0,No claim
918463,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,1.0,9000.0,sedan,2,Claim
284742,40-64,male,20-29y,high school,middle class,1.0,after 2015,1.0,1.0,12000.0,sedan,3,Claim
810830,40-64,male,20-29y,high school,working class,0.0,before 2015,1.0,1.0,11000.0,sedan,3,No claim
152675,40-64,female,20-29y,none,working class,1.0,before 2015,0.0,1.0,7000.0,sedan,5,No claim
260651,40-64,male,20-29y,university,middle class,1.0,before 2015,0.0,1.0,10000.0,sedan,1,No claim
827830,26-39,male,10-19y,university,middle class,1.0,before 2015,1.0,0.0,15000.0,sedan,0,No claim
560201,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,0.0,10000.0,sedan,1,No claim
326512,16-25,male,0-9y,university,poverty,0.0,before 2015,0.0,0.0,16000.0,,0,Claim
686845,26-39,female,10-19y,high school,upper class,1.0,after 2015,1.0,0.0,10000.0,sedan,2,No claim
552233,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,1.0,12000.0,sedan,2,No claim
589267,40-64,female,20-29y,none,middle class,0.0,before 2015,,1.0,12000.0,sedan,0,No claim
396092,40-64,male,20-29y,high school,middle class,1.0,before 2015,1.0,1.0,6000.0,sedan,6,No claim
872505,40-64,male,20-29y,high school,middle class,0.0,before 2015,,1.0,6000.0,sedan,3,No claim
869232,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,15000.0,sedan,0,Claim
596973,40-64,male,10-19y,university,upper class,1.0,before 2015,1.0,0.0,9000.0,sedan,1,No claim
43321,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,0.0,16000.0,sedan,1,Claim
767446,26-39,male,10-19y,high school,middle class,1.0,after 2015,0.0,1.0,10000.0,sedan,0,Claim
458602,26-39,female,10-19y,none,working class,1.0,before 2015,1.0,1.0,9000.0,sedan,1,No claim
124739,40-64,male,20-29y,university,middle class,0.0,before 2015,0.0,1.0,11000.0,sedan,6,No claim
618868,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,1.0,12000.0,sedan,0,Claim
944066,26-39,male,10-19y,university,working class,0.0,before 2015,1.0,0.0,15000.0,sedan,0,Claim
711932,65+,female,30y+,university,upper class,1.0,before 2015,1.0,0.0,14000.0,sedan,2,No claim
737792,26-39,female,10-19y,high school,poverty,1.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
807428,40-64,female,0-9y,high school,upper class,1.0,before 2015,1.0,0.0,14000.0,sedan,0,No claim
645815,40-64,female,20-29y,university,upper class,1.0,after 2015,1.0,1.0,14000.0,sedan,0,No claim
552870,16-25,female,0-9y,university,working class,0.0,after 2015,0.0,1.0,11000.0,sedan,0,Claim
828827,40-64,female,10-19y,high school,upper class,1.0,after 2015,1.0,0.0,12000.0,sedan,0,No claim
607032,40-64,female,10-19y,university,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,0,No claim
211679,40-64,female,20-29y,high school,upper class,1.0,before 2015,1.0,1.0,,sedan,5,No claim
427931,16-25,male,0-9y,university,working class,1.0,before 2015,0.0,0.0,15000.0,sedan,0,No claim
685204,26-39,female,0-9y,none,poverty,1.0,before 2015,0.0,1.0,,sedan,0,Claim
744174,40-64,male,0-9y,high school,working class,0.0,before 2015,1.0,1.0,9000.0,sedan,0,Claim
629055,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,1.0,15000.0,sedan,3,No claim
450254,16-25,male,0-9y,university,poverty,1.0,after 2015,0.0,0.0,18000.0,sedan,0,No claim
626709,26-39,female,10-19y,none,working class,1.0,before 2015,,0.0,15000.0,sedan,0,No claim
883767,26-39,male,10-19y,high school,middle class,1.0,after 2015,0.0,0.0,12000.0,,0,No claim
637149,26-39,male,10-19y,university,upper class,1.0,after 2015,1.0,1.0,12000.0,sports car,0,No claim
917126,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,4,No claim
150930,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,0.0,15000.0,sedan,2,No claim
814672,40-64,female,0-9y,none,working class,1.0,before 2015,0.0,1.0,10000.0,sedan,0,Claim
952132,26-39,female,10-19y,high school,working class,1.0,before 2015,0.0,1.0,,sedan,3,No claim
799742,26-39,male,10-19y,high school,middle class,1.0,before 2015,1.0,0.0,13000.0,sedan,1,No claim
339486,26-39,male,0-9y,none,poverty,0.0,after 2015,1.0,1.0,,sedan,0,Claim
849334,40-64,male,10-19y,university,upper class,0.0,after 2015,1.0,1.0,8000.0,sedan,1,No claim
875240,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,1.0,12000.0,sedan,1,No claim
5362,40-64,female,20-29y,university,upper class,1.0,after 2015,0.0,1.0,14000.0,sedan,0,No claim
28902,26-39,female,0-9y,high school,upper class,1.0,before 2015,1.0,1.0,9000.0,,0,Claim
574071,65+,male,0-9y,high school,upper class,1.0,before 2015,1.0,1.0,,sedan,0,No claim
273327,40-64,male,20-29y,high school,working class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,No claim
552413,65+,female,0-9y,university,upper class,1.0,after 2015,,1.0,6000.0,sedan,0,No claim
667374,40-64,male,20-29y,none,poverty,1.0,before 2015,0.0,1.0,10000.0,,1,No claim
972848,65+,male,30y+,high school,upper class,0.0,before 2015,0.0,1.0,10000.0,sedan,4,No claim
368318,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,13000.0,sedan,2,No claim
110356,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,1.0,8000.0,sedan,3,No claim
500939,65+,female,30y+,high school,upper class,1.0,after 2015,0.0,1.0,,sedan,2,No claim
915741,26-39,female,10-19y,none,poverty,0.0,before 2015,0.0,0.0,13000.0,sedan,1,Claim
860657,65+,female,0-9y,university,upper class,0.0,before 2015,,1.0,10000.0,sedan,0,No claim
879343,26-39,male,10-19y,university,poverty,1.0,before 2015,0.0,0.0,16000.0,sedan,3,No claim
571160,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,0.0,11000.0,,7,No claim
713743,26-39,male,0-9y,university,middle class,1.0,before 2015,,1.0,9000.0,sedan,0,Claim
133461,40-64,male,20-29y,none,working class,1.0,before 2015,0.0,0.0,15000.0,sedan,5,No claim
226487,40-64,male,10-19y,university,upper class,1.0,after 2015,1.0,1.0,11000.0,sedan,0,No claim
272509,40-64,male,10-19y,high school,upper class,1.0,before 2015,0.0,1.0,12000.0,sedan,1,Claim
240196,26-39,female,10-19y,high school,middle class,0.0,before 2015,1.0,1.0,10000.0,sedan,0,Claim
326322,26-39,female,10-19y,university,middle class,1.0,before 2015,1.0,0.0,12000.0,sedan,0,No claim
10129,26-39,female,0-9y,none,working class,1.0,before 2015,0.0,1.0,13000.0,sedan,0,Claim
982205,40-64,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,,sedan,1,No claim
2906,40-64,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,2,No claim
690340,26-39,male,10-19y,university,upper class,1.0,after 2015,0.0,1.0,9000.0,sedan,0,No claim
228541,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,10000.0,sedan,0,Claim
278143,16-25,male,0-9y,high school,middle class,0.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
26634,65+,male,20-29y,university,upper class,1.0,before 2015,0.0,1.0,13000.0,,0,Claim
686633,40-64,male,10-19y,high school,working class,0.0,before 2015,1.0,1.0,4000.0,sedan,0,Claim
588867,65+,male,30y+,university,upper class,1.0,before 2015,1.0,0.0,,sedan,2,No claim
682855,26-39,male,10-19y,university,upper class,1.0,after 2015,0.0,1.0,11000.0,sedan,1,Claim
883888,40-64,male,10-19y,high school,middle class,1.0,before 2015,1.0,1.0,,sedan,2,No claim
808176,65+,male,30y+,university,upper class,1.0,after 2015,1.0,1.0,17000.0,sedan,4,No claim
48308,26-39,male,0-9y,none,poverty,0.0,before 2015,0.0,1.0,10000.0,sedan,0,Claim
848067,65+,male,10-19y,none,upper class,0.0,before 2015,1.0,0.0,,sedan,0,Claim
689994,40-64,female,20-29y,high school,poverty,1.0,before 2015,0.0,1.0,10000.0,sedan,0,No claim
969703,40-64,male,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,13000.0,sedan,1,No claim
724901,40-64,female,10-19y,none,working class,1.0,before 2015,1.0,1.0,11000.0,sedan,2,No claim
122209,40-64,female,20-29y,high school,upper class,1.0,after 2015,0.0,0.0,18000.0,sedan,0,No claim
853177,16-25,female,0-9y,none,poverty,1.0,before 2015,1.0,0.0,14000.0,sedan,0,No claim
523705,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,13000.0,sedan,0,No claim
462042,40-64,male,20-29y,high school,upper class,0.0,before 2015,0.0,1.0,7000.0,sedan,3,No claim
576595,65+,female,30y+,university,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,0,No claim
618098,65+,female,30y+,university,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,5,No claim
728593,26-39,female,10-19y,none,poverty,1.0,before 2015,0.0,1.0,14000.0,sedan,0,No claim
520668,40-64,male,0-9y,high school,upper class,1.0,after 2015,1.0,1.0,8000.0,sedan,0,No claim
777709,65+,male,10-19y,high school,upper class,1.0,before 2015,0.0,1.0,13000.0,sedan,1,Claim
87102,26-39,male,0-9y,none,working class,0.0,before 2015,0.0,1.0,12000.0,sedan,0,Claim
801325,26-39,female,0-9y,high school,middle class,1.0,after 2015,0.0,1.0,9000.0,sedan,0,No claim
668975,16-25,male,0-9y,high school,poverty,1.0,before 2015,0.0,1.0,10000.0,sedan,0,Claim
634882,16-25,male,0-9y,university,working class,1.0,before 2015,0.0,1.0,14000.0,sedan,0,Claim
188143,65+,female,30y+,none,upper class,1.0,before 2015,1.0,1.0,8000.0,sedan,1,No claim
632803,26-39,female,10-19y,high school,working class,0.0,before 2015,0.0,1.0,12000.0,sedan,0,Claim
436540,65+,male,30y+,university,upper class,1.0,before 2015,1.0,1.0,10000.0,sedan,0,No claim
947579,26-39,female,0-9y,high school,middle class,1.0,after 2015,0.0,0.0,14000.0,sedan,0,No claim
200255,16-25,male,0-9y,high school,poverty,0.0,before 2015,1.0,0.0,11000.0,sedan,0,Claim
642266,26-39,male,10-19y,high school,working class,1.0,after 2015,0.0,1.0,12000.0,sedan,1,No claim
360726,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,18000.0,sedan,0,Claim
570759,40-64,male,0-9y,high school,working class,0.0,before 2015,0.0,1.0,,sedan,0,Claim
691273,40-64,female,0-9y,high school,middle class,1.0,before 2015,0.0,1.0,12000.0,,0,No claim
820579,40-64,male,20-29y,university,upper class,1.0,after 2015,0.0,1.0,15000.0,sedan,3,No claim
6140,16-25,male,0-9y,university,poverty,0.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
71656,26-39,male,10-19y,none,poverty,0.0,before 2015,0.0,1.0,17000.0,sedan,0,Claim
841254,26-39,male,10-19y,university,upper class,1.0,after 2015,1.0,1.0,10000.0,sedan,0,No claim
786567,65+,female,20-29y,high school,middle class,1.0,before 2015,,1.0,9000.0,sedan,0,No claim
905084,26-39,male,0-9y,university,working class,1.0,before 2015,0.0,1.0,16000.0,sedan,0,Claim
873747,26-39,female,10-19y,university,middle class,1.0,before 2015,1.0,1.0,8000.0,sedan,2,No claim
680525,40-64,male,0-9y,university,upper class,1.0,after 2015,1.0,1.0,9000.0,sedan,0,No claim
882823,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,1.0,7000.0,sedan,2,No claim
815798,40-64,male,0-9y,university,upper class,1.0,before 2015,0.0,1.0,,sedan,0,No claim
672128,16-25,female,0-9y,high school,middle class,1.0,before 2015,0.0,0.0,18000.0,sedan,0,No claim
303710,26-39,female,10-19y,high school,working class,1.0,before 2015,1.0,0.0,14000.0,sedan,0,No claim
53399,26-39,male,0-9y,high school,middle class,0.0,after 2015,0.0,1.0,17000.0,sedan,0,Claim
16991,65+,female,20-29y,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sports car,0,No claim
595150,26-39,female,10-19y,university,upper class,1.0,after 2015,1.0,0.0,11000.0,sports car,0,No claim
721009,26-39,male,10-19y,university,upper class,1.0,after 2015,,0.0,13000.0,,0,No claim
123124,26-39,female,10-19y,high school,middle class,1.0,before 2015,0.0,1.0,8000.0,sedan,0,No claim
77780,26-39,female,10-19y,none,upper class,1.0,before 2015,0.0,1.0,,sedan,0,No claim
213270,26-39,female,10-19y,high school,working class,0.0,before 2015,1.0,1.0,7000.0,sedan,0,No claim
847235,26-39,female,10-19y,none,poverty,0.0,before 2015,,1.0,14000.0,sports car,0,No claim
62485,40-64,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,9000.0,sedan,7,No claim
4617,26-39,male,10-19y,university,upper class,1.0,after 2015,1.0,0.0,12000.0,sports car,2,No claim
309963,26-39,male,0-9y,none,poverty,1.0,before 2015,0.0,0.0,12000.0,sedan,0,No claim
238327,26-39,male,0-9y,university,middle class,1.0,after 2015,,1.0,11000.0,sedan,0,No claim
991847,65+,female,0-9y,high school,upper class,1.0,before 2015,1.0,1.0,11000.0,sedan,0,Claim
700776,26-39,female,10-19y,high school,upper class,0.0,before 2015,0.0,0.0,13000.0,sedan,1,No claim
679434,40-64,female,0-9y,high school,upper class,1.0,after 2015,0.0,1.0,10000.0,,0,No claim
573931,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,12000.0,sedan,0,Claim
402116,16-25,male,0-9y,high school,poverty,0.0,before 2015,0.0,0.0,16000.0,sedan,0,Claim
458094,65+,male,30y+,high school,upper class,1.0,before 2015,1.0,1.0,11000.0,sports car,4,No claim
652469,65+,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,12000.0,sedan,5,No claim
164531,26-39,female,10-19y,high school,poverty,0.0,before 2015,1.0,1.0,11000.0,sedan,0,Claim
490750,65+,female,30y+,high school,upper class,1.0,after 2015,1.0,0.0,11000.0,sedan,2,No claim
512835,26-39,female,10-19y,high school,upper class,1.0,after 2015,1.0,1.0,13000.0,,0,Claim
872833,26-39,male,10-19y,none,working class,1.0,before 2015,0.0,1.0,9000.0,sedan,2,No claim
683370,65+,male,20-29y,university,upper class,1.0,before 2015,1.0,1.0,11000.0,sedan,0,No claim
306304,40-64,male,0-9y,university,upper class,1.0,before 2015,0.0,0.0,17000.0,sedan,0,Claim
696332,40-64,female,20-29y,high school,middle class,0.0,before 2015,1.0,1.0,11000.0,sports car,2,No claim
320560,40-64,male,20-29y,high school,upper class,1.0,after 2015,1.0,1.0,7000.0,sedan,5,No claim
451269,40-64,female,10-19y,high school,upper class,1.0,before 2015,0.0,1.0,13000.0,sedan,1,No claim
867048,26-39,male,10-19y,university,upper class,1.0,after 2015,,0.0,12000.0,sedan,3,No claim
476024,16-25,female,0-9y,high school,working class,1.0,before 2015,0.0,1.0,6000.0,sedan,0,Claim
502001,16-25,female,0-9y,none,poverty,1.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
566124,40-64,male,10-19y,university,upper class,1.0,before 2015,,1.0,9000.0,sedan,2,No claim
706126,16-25,female,0-9y,none,poverty,0.0,before 2015,0.0,0.0,14000.0,sedan,0,Claim
364517,16-25,female,0-9y,high school,poverty,0.0,before 2015,0.0,1.0,11000.0,sedan,0,Claim
275895,65+,female,30y+,high school,middle class,0.0,before 2015,0.0,1.0,12000.0,,0,No claim
452298,65+,female,30y+,none,upper class,0.0,after 2015,1.0,1.0,,,5,No claim
311129,16-25,female,0-9y,none,working class,1.0,after 2015,0.0,0.0,12000.0,sedan,0,No claim
23419,40-64,male,20-29y,university,upper class,0.0,after 2015,1.0,1.0,9000.0,sedan,4,No claim
411384,40-64,male,0-9y,university,upper class,1.0,before 2015,,1.0,5000.0,sedan,0,Claim
869694,16-25,male,0-9y,high school,working class,1.0,before 2015,0.0,0.0,16000.0,sedan,0,Claim
591696,65+,male,20-29y,university,upper class,1.0,after 2015,0.0,1.0,,sedan,1,No claim
658300,40-64,male,10-19y,university,upper class,1.0,before 2015,1.0,1.0,,sedan,0,Claim
535065,26-39,male,10-19y,university,middle class,1.0,before 2015,0.0,0.0,18000.0,sedan,0,No claim
